SUID,AverageShortestPathLength,BetweennessCentrality,ClosenessCentrality,ClusteringCoefficient,Eccentricity,EdgeCount,id,Indegree,IsSingleNode,moduland_bridgeness,moduland_overlap,Module_Color,name,NeighborhoodConnectivity,Outdegree,PartnerOfMultiEdgedNodePairs,selected,SelfLoops,shared name,Stress
2177,4.39702517,2.40E-04,0.22742649,0.54166667,15,17,K06133,9,FALSE,9.144285202,6.913781166,0,K06133,91.25,8,1,FALSE,0,K06133,853313
2178,4.64130435,3.82E-04,0.21545667,0.70952381,16,29,K01942,14,FALSE,0.856941998,4.861227036,0,K01942,82.46666667,15,14,FALSE,0,K01942,5231336
2179,5.18363844,5.81E-04,0.19291469,0.66666667,17,12,K01012,6,FALSE,125.6778946,7.057456017,0,K01012,14.5,6,6,FALSE,0,K01012,4981017
2180,6.14645309,8.16E-05,0.16269546,0,18,4,K01935,2,FALSE,2.479700089,5.023165226,209,K01935,4,2,2,FALSE,0,K01935,35570
2181,6.39473684,2.94E-05,0.1563786,0,18,4,K00833,2,FALSE,1.268524051,3.809247017,209,K00833,5.5,2,2,FALSE,0,K00833,11847
2182,5.56836384,0.0019157,0.17958597,0.36111111,17,18,K00652,9,FALSE,64.90703583,3.812578917,0,K00652,7.555555556,9,9,FALSE,0,K00652,4753302
2183,6.11355835,0,0.16357086,1,17,6,K01906,3,FALSE,6.90E-05,3.753525972,0,K01906,5.666666667,3,3,FALSE,0,K01906,0
2184,5.58524027,5.05E-06,0.17904333,0.86666667,17,12,K02170,6,FALSE,4.95E-04,3.756721973,0,K02170,14.33333333,6,6,FALSE,0,K02170,10524
2185,4.83323799,0,0.20690063,1,16,20,K02169,10,FALSE,0.00128,3.619576931,0,K02169,71.8,10,10,FALSE,0,K02169,0
2186,5.18392449,2.94E-04,0.19290404,0.61904762,16,14,K16593,7,FALSE,0.059041001,5.46828413,0,K16593,15.71428571,7,7,FALSE,0,K16593,287490
2187,4.76630435,0.00113001,0.20980616,0.42857143,16,38,K01435,17,FALSE,15.08401394,6.193782806,16,K01435,17.9047619,21,17,FALSE,0,K01435,2259052
2188,5.18735698,0,0.1927764,1,17,10,K08351,5,FALSE,0.270020008,6.859103203,0,K08351,17.2,5,5,FALSE,0,K08351,0
2189,4.83466819,5.22E-04,0.20683943,0.73076923,16,25,K03644,12,FALSE,0.003453,3.648273945,0,K03644,47.46153846,13,12,FALSE,0,K03644,4328336
2190,4.83466819,5.22E-04,0.20683943,0.73076923,16,25,K03801,12,FALSE,0.003453,3.648273945,0,K03801,47.46153846,13,12,FALSE,0,K03801,4328336
2191,5.83381007,0,0.17141456,1,17,6,K03800,3,FALSE,5.00E-06,3.648273945,0,K03800,9.666666667,3,3,FALSE,0,K03800,0
2192,5.83381007,0,0.17141456,1,17,6,K10105,3,FALSE,5.00E-06,3.648273945,0,K10105,9.666666667,3,3,FALSE,0,K10105,0
2193,6.20795195,6.37E-05,0.16108372,0.87862319,17,24,K13950,22,FALSE,1.070431948,5.384981155,65,K13950,39.45833333,2,0,FALSE,0,K13950,1403694
2194,6.26029748,5.23E-04,0.15973682,0.33333333,17,6,K00072,3,FALSE,0.024156,3.672817945,18,K00072,3.333333333,3,3,FALSE,0,K00072,1510238
2195,5.21024027,4.01E-04,0.19192973,0.33928571,16,8,K02619,4,FALSE,0.168917999,11.46334934,113,K02619,21,4,0,FALSE,0,K02619,1162704
2196,4.35526316,0.00112216,0.22960725,0.70322581,14,59,K01930,31,FALSE,34.83567429,8.705979347,67,K01930,56.70967742,28,28,FALSE,0,K01930,3627184
2197,4.35526316,0.00112216,0.22960725,0.70322581,14,59,K11754,31,FALSE,34.83567429,8.705979347,67,K11754,56.70967742,28,28,FALSE,0,K11754,3627184
2198,4.46367277,0.00205246,0.22403076,0.3,15,25,K13939,12,FALSE,13.66914845,5.625566006,113,K13939,22.26666667,13,10,FALSE,0,K13939,4776366
2199,7.26001144,0,0.13774083,0,18,2,K00357,1,FALSE,0.00175,3.672817945,18,K00357,3,1,1,FALSE,0,K00357,0
2200,6.26058352,0,0.15972952,1,17,4,K04071,2,FALSE,0.012603,3.672817945,18,K04071,5,2,2,FALSE,0,K04071,0
2201,4.42105263,0.00254056,0.22619048,0.66754386,15,162,K01495,66,FALSE,11.55270481,1.552945971,18,K01495,100.96875,96,66,FALSE,0,K01495,8512068
2202,4.39159039,0,0.22770794,1,14,26,K01307,2,FALSE,1.068876982,10.55117035,0,K01307,66.125,24,2,FALSE,0,K01307,0
2203,5.26144165,0.00365384,0.19006198,0.33333333,16,14,K01737,7,FALSE,0.252415001,3.672817945,18,K01737,32.14285714,7,7,FALSE,0,K01737,10571606
2204,4.46195652,5.22E-04,0.22411693,0.68107503,15,160,K03639,65,FALSE,0.82950598,3.884629965,2,K03639,101.7578947,95,65,FALSE,0,K03639,1955388
2205,5.4610984,0,0.18311335,1,16,6,K03635,3,FALSE,2.00E-06,3.884619951,2,K03635,64.33333333,3,3,FALSE,0,K03635,0
2206,6.25943936,0.00156698,0.15975872,0,17,4,K10026,2,FALSE,0.010503,3.672817945,18,K10026,5,2,2,FALSE,0,K10026,4530702
2207,7.25800915,0.00104496,0.13777883,0.33333333,18,6,K06920,3,FALSE,0.016804,3.672817945,18,K06920,2,3,3,FALSE,0,K06920,3020472
2208,8.25743707,0,0.12110295,1,19,4,K06879,2,FALSE,0.007002,3.672817945,18,K06879,2.5,2,2,FALSE,0,K06879,0
2209,4.62453532,0,0.21623794,0.80952381,15,15,K17364,0,FALSE,0.001981,7.430147171,62,K17364,57.93333333,15,0,FALSE,0,K17364,0
2210,0,0,0,0.92307692,0,13,K15740,13,FALSE,4.75E-04,5.660354137,62,K15740,59.23076923,0,0,FALSE,0,K15740,0
2211,4.92991991,0,0.20284305,0.90909091,15,21,K06035,11,FALSE,0.109572001,4.689714909,0,K06035,59.27272727,10,10,FALSE,0,K06035,0
2218,4.15389016,0.00117889,0.24073819,0.4773053,14,167,K01428,88,FALSE,20.89345169,3.905000925,0,K01428,91.70652174,79,75,FALSE,0,K01428,29577636
2219,4.59067506,0.01372129,0.21783289,0.52216749,16,53,K00515,24,FALSE,106.1708984,6.418985844,42,K00515,31.06896552,29,24,FALSE,0,K00515,78669594
2220,4.46767735,5.19E-04,0.22382995,0.30545877,16,62,K07249,21,FALSE,57.98186874,7.407724857,42,K07249,33.33333333,41,20,FALSE,0,K07249,1359047
2221,5.61584668,5.10E-04,0.17806754,0.7952381,17,23,K00678,21,FALSE,0.046916999,6.184822083,42,K00678,34.52380952,2,2,FALSE,0,K00678,1348704
2222,4.55921053,8.20E-04,0.21933622,0.64102564,16,48,K11152,23,FALSE,2.269829035,6.394765854,42,K11152,34,25,21,FALSE,0,K11152,2074686
2223,0,0,0,0.94736842,0,19,K09516,19,FALSE,0.023449,6.190736771,42,K09516,37.36842105,0,0,FALSE,0,K09516,0
2224,5.42534325,2.22E-05,0.18432013,0.4,17,6,K11158,1,FALSE,8.80E-04,7.539710999,42,K11158,20.6,5,1,FALSE,0,K11158,8982
2225,4.97454233,2.08E-05,0.20102352,0.45555556,16,14,K00061,5,FALSE,0.017615,7.012116909,42,K00061,27.6,9,4,FALSE,0,K00061,30770
2226,4.9528032,7.62E-04,0.20190586,0.55691057,16,68,K11155,40,FALSE,2.64545989,2.379201889,37,K11155,50.28571429,28,26,FALSE,0,K11155,10221127
2227,0,0,0,1,0,2,K07437,2,FALSE,0.009093,6.245944023,42,K07437,53,0,0,FALSE,0,K07437,0
2228,4.62871854,3.76E-06,0.21604252,0.85770751,16,43,K11150,21,FALSE,1.55202198,6.133453846,42,K11150,37.47826087,22,20,FALSE,0,K11150,8806
2229,4.62871854,3.76E-06,0.21604252,0.85770751,16,43,K11146,21,FALSE,1.55202198,6.133453846,42,K11146,37.47826087,22,20,FALSE,0,K11146,8806
2230,4.64959954,5.27E-04,0.21507229,0.40215054,16,50,K17690,26,FALSE,12.59498596,3.995554924,54,K17690,32.74193548,24,19,FALSE,0,K17690,760785
2231,4.62843249,8.20E-05,0.21605587,0.80253623,16,45,K11147,22,FALSE,1.630197048,6.133464813,42,K11147,36.29166667,23,21,FALSE,0,K11147,668152
2232,4.68621281,2.45E-04,0.21339193,0.9,16,21,K11157,1,FALSE,0.041749001,6.18543911,42,K11157,36.5,20,1,FALSE,0,K11157,576432
2233,4.62871854,3.76E-06,0.21604252,0.85770751,16,43,K15734,21,FALSE,1.55202198,6.133453846,42,K15734,37.47826087,22,20,FALSE,0,K15734,8806
2235,9.06893593,0.00474552,0.11026652,0.66666667,18,8,K02495,4,FALSE,0.557973981,1.735955954,151,K02495,6.75,4,4,FALSE,0,K02495,489761368
2236,9.85497712,3.86E-04,0.10147157,0.6,19,12,K04036,6,FALSE,0,1,130,K04036,9,6,6,FALSE,0,K04036,104818866
2237,9.84267735,0.00232843,0.10159837,0.66666667,19,8,K04034,4,FALSE,0.521184027,1.624732018,130,K04034,7,4,4,FALSE,0,K04034,426140168
2238,9.84267735,0.00232843,0.10159837,0.66666667,19,8,K04035,4,FALSE,0.521184027,1.624732018,130,K04035,7,4,4,FALSE,0,K04035,426140168
2239,9.06893593,0.00474552,0.11026652,0.66666667,18,8,K00228,4,FALSE,0.557973981,1.735955954,151,K00228,6.75,4,4,FALSE,0,K00228,489761368
2240,6.15217391,0.00128058,0.16254417,0,18,7,K08100,2,FALSE,0.002692,6.540932178,65,K08100,3.4,5,2,FALSE,0,K08100,1350473
2241,5.79519451,7.58E-05,0.17255676,0,17,4,K00214,2,FALSE,0.008044,10.72548771,65,K00214,17.66666667,2,1,FALSE,0,K00214,130381
2242,0,0,0,0,0,1,K05370,1,FALSE,4.00E-05,7.9509902,65,K05370,3,0,0,FALSE,0,K05370,0
2243,1,2.55E-04,1,0,1,3,K05369,2,FALSE,0.001436,8.070421219,65,K05369,3.666666667,1,0,FALSE,0,K05369,269931
2244,8.88072082,1.91E-04,0.11260347,0.51515152,18,19,K04040,8,FALSE,0,1,130,K04040,9.75,11,7,FALSE,0,K04040,41294595
2245,8.88072082,1.74E-04,0.11260347,0.58181818,18,18,K08099,7,FALSE,0,1,130,K08099,10.18181818,11,7,FALSE,0,K08099,41279844
2246,0,0,0,0,0,2,K05371,2,FALSE,8.92E-04,8.128730774,65,K05371,5,0,0,FALSE,0,K05371,0
2247,0,0,0,0,0,2,K08101,2,FALSE,8.92E-04,8.128730774,65,K08101,5,0,0,FALSE,0,K08101,0
2248,0,0,0,1,0,3,K01764,3,FALSE,0,1,151,K01764,5.333333333,0,0,FALSE,0,K01764,0
2249,8.88072082,6.61E-05,0.11260347,0.6,18,18,K04037,7,FALSE,0,1,130,K04037,10.45454545,11,7,FALSE,0,K04037,6340103
2250,8.86870709,0.00435157,0.11275601,0.46153846,18,22,K00218,9,FALSE,0,1,130,K00218,9.307692308,13,9,FALSE,0,K00218,696600479
2251,11.8652746,2.61E-04,0.08427955,0.5,21,7,K02257,3,FALSE,0,1,151,K02257,4.25,4,3,FALSE,0,K02257,9496381
2252,10.86670481,0.00182172,0.09202422,0.42857143,20,15,K01772,7,FALSE,0,1,151,K01772,5.375,8,7,FALSE,0,K01772,43808304
2254,10.7743135,0.00493132,0.09281334,0.4,20,10,K03428,5,FALSE,0.957633018,1.374889016,151,K03428,5.2,5,5,FALSE,0,K03428,874989744
2255,10.70680778,0.00168129,0.09339852,0.8,20,12,K03403,6,FALSE,0,1,151,K03403,6.5,6,6,FALSE,0,K03403,297551381
2256,9.94822654,0.00425625,0.10052043,0.61904762,19,14,K00231,7,FALSE,0,1,151,K00231,5.857142857,7,7,FALSE,0,K00231,485056224
2257,8.1021167,0.01050642,0.12342454,0.61111111,17,18,K01599,9,FALSE,0.884051979,1.050307035,119,K01599,9,9,9,FALSE,0,K01599,984323054
2258,7.12843249,0.00452534,0.1402833,0.82142857,16,16,K01719,8,FALSE,0,1,119,K01719,9.75,8,8,FALSE,0,K01719,334436282
2259,8.10497712,1.80E-05,0.12338098,0.86666667,17,20,K00589,10,FALSE,0,1,119,K00589,10.8,10,10,FALSE,0,K00589,45126
2260,6.15732265,0.02315181,0.16240825,0.5,15,8,K01749,4,FALSE,13.84383678,1.378770947,119,K01749,8.25,4,4,FALSE,0,K01749,1048031347
2261,5.1916476,0.02365746,0.19261708,0.33333333,14,6,K01698,3,FALSE,50.15616989,5.0085392,0,K01698,16.33333333,3,3,FALSE,0,K01698,1048831730
2262,5.20737986,3.96E-05,0.19203516,0.33333333,14,6,K01845,3,FALSE,1.30E-05,5.032225132,0,K01845,16.33333333,3,3,FALSE,0,K01845,46243
2263,5.12242563,5.88E-05,0.19522001,0.5,14,7,K02492,4,FALSE,1.40E-05,6.373092175,0,K02492,41.75,3,3,FALSE,0,K02492,73916
2264,4.15732265,2.24E-04,0.24053942,0.83428571,14,93,K01885,49,FALSE,0.969199002,6.314508915,0,K01885,91.94,44,43,FALSE,0,K01885,775812
2265,8.10411899,6.84E-04,0.12339404,0.62820513,17,26,K02302,13,FALSE,0,1,119,K02302,9.307692308,13,13,FALSE,0,K02302,7274074
2266,9.097254,9.00E-07,0.10992328,0.86666667,18,12,K02190,6,FALSE,0,1,119,K02190,9.833333333,6,6,FALSE,0,K02190,88
2267,8.11355835,4.88E-04,0.12325048,0.65454545,17,22,K03394,11,FALSE,0,1,119,K03394,9.636363636,11,11,FALSE,0,K03394,4824112
2268,9.1021167,1.00E-07,0.10986455,0.83333333,18,8,K05934,4,FALSE,0,1,119,K05934,7.25,4,4,FALSE,0,K05934,4
2269,9.09668192,0.0018384,0.10993019,0.4,18,10,K05936,5,FALSE,0,1,119,K05936,5.8,5,5,FALSE,0,K05936,9223482
2270,11.07093822,0.00161846,0.09032658,0,20,8,K05895,4,FALSE,0,1,119,K05895,2.25,4,4,FALSE,0,K05895,8771659
2271,12.06292906,2.95E-04,0.08289861,0,21,4,K03399,2,FALSE,0,1,119,K03399,3,2,2,FALSE,0,K03399,1345200
2272,13.02631579,3.68E-06,0.07676768,0,22,4,K02191,2,FALSE,0,1,119,K02191,2.5,2,2,FALSE,0,K02191,327
2273,9.10240275,1.02E-06,0.1098611,0.66666667,18,8,K02229,4,FALSE,0,1,119,K02229,8.75,4,4,FALSE,0,K02229,41
2274,10.08524027,0.00106241,0.0991548,0,19,4,K02228,2,FALSE,0,1,119,K02228,4.5,2,2,FALSE,0,K02228,5997925
2275,12.90818078,3.33E-04,0.07747025,0,22,6,K06042,3,FALSE,1.129943967,1.792350054,119,K06042,3,3,3,FALSE,0,K06042,891919
2276,12.51287185,6.13E-04,0.0799177,0.6,21,10,K02224,5,FALSE,0.870055974,1.174697995,167,K02224,4,5,5,FALSE,0,K02224,1492785
2277,12.53032037,0,0.07980642,1,21,8,K02230,4,FALSE,0,1,167,K02230,4.5,4,4,FALSE,0,K02230,0
2278,11.548627,0.00263463,0.08659038,0.6,20,10,K13786,5,FALSE,0.998264015,1.354575038,167,K13786,4.6,5,5,FALSE,0,K13786,5009028
2279,10.58466819,0.00320718,0.09447627,0.6,19,8,K00798,2,FALSE,1.001736045,1.491011977,163,K00798,5.166666667,6,2,FALSE,0,K00798,6206275
2280,11.58352403,0.00202152,0.08632951,0.75,20,8,K02232,4,FALSE,0,1,163,K02232,5.75,4,4,FALSE,0,K02232,4814703
2281,10.62070938,7.24E-05,0.09415567,0.75,20,9,K08260,5,FALSE,0,1,163,K08260,5.4,4,4,FALSE,0,K08260,318760
2282,9.6478833,0.00339544,0.10364968,0.45,20,9,K02231,5,FALSE,0.598716021,1.087548018,163,K02231,5.2,4,4,FALSE,0,K02231,5922622
2283,9.6591364,0,0.10352892,0,20,1,K04032,0,FALSE,0.027399,1.964076996,204,K04032,3,1,0,FALSE,0,K04032,0
2284,11.61727689,0.00367059,0.08607869,0.33333333,21,3,K04720,1,FALSE,6.411318779,2.702301979,163,K04720,6,2,0,FALSE,0,K04720,8154818
2285,8.66161327,0.00376,0.11545193,0,19,5,K02233,3,FALSE,1.373883963,1.990555048,204,K02233,2.666666667,2,2,FALSE,0,K02233,6098949
2286,7.67334096,0.00410045,0.13032133,0,18,4,K02226,2,FALSE,0,1,204,K02226,2.5,2,2,FALSE,0,K02226,6494586
2287,6.68392449,0.0046146,0.1496127,0,17,4,K00768,2,FALSE,1.563750029,2.405909061,204,K00768,4.5,2,2,FALSE,0,K00768,7983245
2288,12.86470252,0,0.07773207,1,22,4,K02259,2,FALSE,0,1,151,K02259,4,2,2,FALSE,0,K02259,0
2289,10.62070938,0.00178959,0.09415567,0.53333333,20,10,K02225,6,FALSE,0,1,163,K02225,4.833333333,4,4,FALSE,0,K02225,4436136
2290,12.04633867,3.08E-04,0.08301277,0,21,4,K00595,2,FALSE,0,1,119,K00595,3.5,2,2,FALSE,0,K00595,995575
2291,10.08981693,8.00E-08,0.09910983,0.66666667,19,6,K02189,3,FALSE,0,1,119,K02189,4.666666667,3,3,FALSE,0,K02189,2
2292,10.08466819,0.00106887,0.09916043,0.33333333,19,6,K02188,3,FALSE,0,1,119,K02188,4.333333333,3,3,FALSE,0,K02188,5998054
2293,6.15098656,0,0.16257555,0,18,5,K00510,0,FALSE,0.007785,9.515666962,65,K00510,3.4,5,0,FALSE,0,K00510,0
2296,8.88072082,1.74E-04,0.11260347,0.58181818,18,18,K13600,7,FALSE,0,1,130,K13600,10.18181818,11,7,FALSE,0,K13600,41279844
2297,9.8798627,0,0.10121598,1,19,6,K13606,3,FALSE,0,1,130,K13606,11.33333333,3,3,FALSE,0,K13606,0
2298,7.92477117,9.25E-04,0.12618661,0.70833333,17,10,K11333,8,FALSE,0,1,130,K11333,11,2,1,FALSE,0,K11333,63733798
2299,7.923627,0.00143595,0.12620483,0.43589744,17,16,K11336,10,FALSE,0,1,130,K11336,9.461538462,6,3,FALSE,0,K11336,133605912
2300,6.92763158,0.00451406,0.14434948,0.33333333,16,6,K11337,4,FALSE,1.015789032,1.565677047,130,K11337,12,2,0,FALSE,0,K11337,121546012
2301,6.03146453,0.00633547,0.16579721,0.67894737,17,38,K10960,19,FALSE,56.47401428,1.010069013,50,K10960,28.95,19,18,FALSE,0,K10960,125053176
2302,1,0,1,0.5,1,2,K13601,0,FALSE,0,1,130,K13601,5,2,0,FALSE,0,K13601,0
2303,0,0,0,0.2,0,5,K13605,5,FALSE,0,1,130,K13605,4.8,0,0,FALSE,0,K13605,0
2304,1,0,1,0.2,1,5,K13604,4,FALSE,0,1,130,K13604,4.8,1,0,FALSE,0,K13604,0
2305,9.94822654,0.00425625,0.10052043,0.61904762,19,14,K00230,7,FALSE,0,1,151,K00230,5.857142857,7,7,FALSE,0,K00230,485056224
2306,12.61413043,0.00365819,0.07927617,0.66666667,22,6,K16651,5,FALSE,163.5931549,4.656884193,0,K16651,32.83333333,1,0,FALSE,0,K16651,7790415
2307,4.6784897,0.00250632,0.21374419,0.33333333,15,12,K00099,5,FALSE,4.604577065,5.641864777,171,K00099,28.14285714,7,5,FALSE,0,K00099,4243657
2308,5.63329519,1.59E-04,0.17751599,0.83333333,16,8,K00991,4,FALSE,0,1,171,K00991,5.25,4,4,FALSE,0,K00991,550070
2309,6.57322654,1.50E-07,0.15213229,0.66666667,17,8,K00919,4,FALSE,0,1,171,K00919,4.25,4,4,FALSE,0,K00919,4
2310,6.44136156,2.27E-05,0.15524668,0.66666667,17,6,K01770,3,FALSE,0,1,171,K01770,4.333333333,3,3,FALSE,0,K01770,8958
2311,6.18506865,2.67E-04,0.16167969,0.33333333,17,6,K03526,3,FALSE,1.01525104,2.085338116,171,K03526,7.666666667,3,3,FALSE,0,K03526,77404
2312,5.84668192,7.12E-04,0.17103718,0.33333333,17,8,K00869,4,FALSE,0.004589,3.629009962,50,K00869,4.5,4,4,FALSE,0,K00869,3772788
2313,4.94593822,5.80E-04,0.20218611,0.73333333,16,12,K00054,6,FALSE,0.016681001,3.906218052,0,K00054,37.5,6,6,FALSE,0,K00054,3182817
2314,4.94593822,5.80E-04,0.20218611,0.73333333,16,12,K00021,6,FALSE,0.016681001,3.906218052,0,K00021,37.5,6,6,FALSE,0,K00021,3182817
2315,5.31521739,0,0.18813906,1,16,20,K12742,10,FALSE,0.007488,1.490579009,50,K12742,55.8,10,10,FALSE,0,K12742,0
2316,5.31064073,7.42E-04,0.1883012,0.65934066,16,26,K03527,12,FALSE,4.464602947,1.41087997,50,K03527,43.57142857,14,12,FALSE,0,K03527,2237436
2317,5.31264302,1.10E-04,0.18823023,0.76923077,16,24,K01823,11,FALSE,0.008606,1.392542005,50,K01823,46.76923077,13,11,FALSE,0,K01823,1231908
2318,6.0617849,4.51E-04,0.16496791,0.56060606,17,22,K01597,10,FALSE,0,1,50,K01597,39.75,12,10,FALSE,0,K01597,1083006
2319,6.50543478,4.01E-05,0.15371763,0.66666667,18,6,K00938,3,FALSE,0,1,50,K00938,6.333333333,3,3,FALSE,0,K00938,81554
2320,5.09610984,0.0051225,0.19622811,0.35623354,16,113,K00787,45,FALSE,0.217886001,1.092977047,50,K00787,36.97058824,68,45,FALSE,0,K00787,54150056
2321,1,2.55E-04,1,0.74761905,1,21,K12503,20,FALSE,4.73E-04,1.021697044,50,K12503,32.23809524,1,0,FALSE,0,K12503,431465
2322,5.94708238,9.11E-04,0.16814968,0.51918367,17,77,K00806,28,FALSE,0.533156991,1.00001502,50,K00806,41.24,49,27,FALSE,0,K00806,2312811
2323,5.07465675,0.01183653,0.19705766,0.28811728,16,138,K00804,57,FALSE,0.235063002,1.077741027,50,K00804,33.82716049,81,57,FALSE,0,K00804,135776272
2324,6.02574371,0,0.16595462,0.56338652,17,75,K00805,27,FALSE,0,1,50,K00805,42.875,48,27,FALSE,0,K00805,0
2325,6.02574371,0,0.16595462,0.56338652,17,75,K11778,27,FALSE,0,1,50,K11778,42.875,48,27,FALSE,0,K11778,0
2326,6.02574371,0,0.16595462,0.56338652,17,75,K12504,27,FALSE,0,1,50,K12504,42.875,48,27,FALSE,0,K12504,0
2327,5.49056064,0.00152452,0.18213076,0.51959184,17,79,K02523,29,FALSE,9.955621719,1.007310987,50,K02523,41.56,50,29,FALSE,0,K02523,3584829
2328,5.47311213,0.00194299,0.1827114,0.39093702,17,104,K05355,41,FALSE,0.168880999,1.004868031,50,K05355,37.03174603,63,41,FALSE,0,K05355,7914006
2329,5.41561785,0.00208833,0.18465114,0.47326203,17,64,K05356,30,FALSE,2.141200066,1.025961995,50,K05356,28.52941176,34,30,FALSE,0,K05356,12053906
2330,0,0,0,0,0,1,K14215,1,FALSE,0,1.009948015,50,K14215,21,0,0,FALSE,0,K14215,0
2331,0,0,0,0.82631579,0,20,K15887,20,FALSE,4.64E-04,1.022253036,50,K15887,33.8,0,0,FALSE,0,K15887,0
2332,0,0,0,1,0,17,K15888,17,FALSE,0,1,50,K15888,33.05882353,0,0,FALSE,0,K15888,0
2333,1.75,5.11E-04,0.57142857,0.86896552,3,30,K05954,28,FALSE,0.444368005,1.000167012,50,K05954,50.46666667,2,0,FALSE,0,K05954,17110422
2334,1.5,2.55E-04,0.66666667,0,2,3,K08658,2,FALSE,0.555631995,1.890061021,50,K08658,21,1,0,FALSE,0,K08658,11406952
2335,1,2.56E-04,1,0,1,4,K00587,3,FALSE,0,1,208,K00587,2.333333333,1,1,FALSE,0,K00587,11406954
2336,1,0,1,0,1,2,K15889,1,FALSE,0,1,208,K15889,3,1,1,FALSE,0,K15889,0
2338,0,0,0,0,0,1,K15890,1,FALSE,0,1,50,K15890,31,0,0,FALSE,0,K15890,0
2339,0,0,0,0,0,1,K15892,1,FALSE,0,1,50,K15892,31,0,0,FALSE,0,K15892,0
2340,1,7.66E-04,1,0.81290323,1,31,K15793,28,FALSE,0,1,50,K15793,48.74193548,3,0,FALSE,0,K15793,8555211
2341,1.5,2.55E-04,0.66666667,0,2,3,K06013,2,FALSE,0.555631995,1.890061021,50,K06013,21,1,0,FALSE,0,K06013,11406952
2343,4.96567506,1.58E-04,0.20138249,0.775,17,17,K12693,1,FALSE,6.99904108,2.343024015,24,K12693,46.3125,16,1,FALSE,0,K12693,49956
2344,4.61327231,9.41E-04,0.21676587,0.16666667,16,9,K01757,3,FALSE,11.10847664,10.10092258,16,K01757,26.66666667,6,3,FALSE,0,K01757,3220096
2345,4.78330475,2.68E-04,0.20906048,0.92,15,26,K08233,1,FALSE,0.021492001,8.448079109,44,K08233,42.92,25,1,FALSE,0,K08233,567930
2349,5.78301887,0,0.17292007,0,16,2,K12694,1,FALSE,1.60E-05,8.448079109,44,K12694,25,1,1,FALSE,0,K12694,0
2351,5.4430778,0,0.18371959,0.88888889,17,34,K12467,16,FALSE,0,1,50,K12467,36.66666667,18,16,FALSE,0,K12467,0
2352,5.44279176,2.61E-04,0.18372924,0.80116959,17,36,K15087,17,FALSE,0,1,50,K15087,34.78947368,19,17,FALSE,0,K15087,613876
2354,5.61298627,0,0.17815828,0,17,2,K13400,1,FALSE,5.60E-05,6.522060871,16,K13400,6,1,1,FALSE,0,K13400,0
2355,5.4430778,0,0.18371959,0.88888889,17,34,K15097,16,FALSE,0,1,50,K15097,36.66666667,18,16,FALSE,0,K15097,0
2356,5.4430778,0,0.18371959,0.88888889,17,34,K07384,16,FALSE,0,1,50,K07384,36.66666667,18,16,FALSE,0,K07384,0
2357,5.44250572,5.94E-04,0.1837389,0.79824561,17,36,K15096,17,FALSE,0,1,50,K15096,35,19,17,FALSE,0,K15096,623730
2358,5.03518307,0.00397429,0.19860251,0.56719368,16,42,K15088,19,FALSE,0,1,50,K15088,29.73913043,23,19,FALSE,0,K15088,8051612
2359,5.4430778,0,0.18371959,0.88888889,17,34,K15098,16,FALSE,0,1,50,K15098,36.66666667,18,16,FALSE,0,K15098,0
2360,6.25572082,5.23E-04,0.15985368,0,17,4,K15090,2,FALSE,1.233407021,1.997393012,227,K15090,3.5,2,2,FALSE,0,K15090,337958
2361,5.25715103,0,0.1902171,0.65,16,8,K07382,3,FALSE,0,1,50,K07382,9.4,5,3,FALSE,0,K07382,0
2362,5.38186499,1.22E-05,0.18580919,0.65,16,6,K07381,4,FALSE,6.00E-06,1.00128901,50,K07381,8.6,2,1,FALSE,0,K07381,6234
2363,5.25657895,0.00104496,0.1902378,0.43333333,16,10,K15089,4,FALSE,0.766592979,1.058630943,50,K15089,8,6,4,FALSE,0,K15089,675912
2366,7.25543478,0,0.13782772,0,18,2,K15091,1,FALSE,0,1,227,K15091,2,1,1,FALSE,0,K15091,0
2367,5.4430778,0,0.18371959,0.88888889,17,34,K07385,16,FALSE,0,1,50,K07385,36.66666667,18,16,FALSE,0,K07385,0
2370,5.44279176,2.61E-04,0.18372924,0.80116959,17,36,K15086,17,FALSE,0,1,50,K15086,34.78947368,19,17,FALSE,0,K15086,613876
2371,6.44221968,0,0.155226,1,18,4,K05525,2,FALSE,0,1,50,K05525,19,2,2,FALSE,0,K05525,0
2372,6.4416476,5.45E-04,0.15523979,0.46666667,18,8,K14733,6,FALSE,0,1,50,K14733,10.16666667,2,2,FALSE,0,K14733,508034
2373,4.38243707,0.00648922,0.22818354,0.30952381,15,12,K14732,5,FALSE,0.033854999,2.155446053,50,K14732,29.14285714,7,5,FALSE,0,K14732,9695735
2375,7.44136156,0,0.13438401,0,19,2,K10533,1,FALSE,0,1,50,K10533,6,1,1,FALSE,0,K10533,0
2376,0,0,0,1,0,2,K14730,2,FALSE,1.00E-05,1.11608398,50,K14730,6,0,0,FALSE,0,K14730,0
2378,1,2.55E-04,1,0,1,2,K01076,1,FALSE,0,3.610613108,6,K01076,57.5,1,0,FALSE,0,K01076,142618
2379,7.03489703,0,0.14214849,1,18,8,K14044,4,FALSE,0,1,50,K14044,12.5,4,4,FALSE,0,K14044,0
2380,6.0374714,0,0.16563225,0.94117647,17,33,K14041,16,FALSE,0,1,50,K14041,33.05882353,17,16,FALSE,0,K14041,0
